id,object_id,title,inventory_number,institution,object_url,description,dating,production_place,collector,material,technique,dimensions,rights,image_url,image_page_url,image_resource_id,image_preview_url,image_file,image_missing
smb_20046,20046,Haarnadel,III C 12588 a,Ethnologisches Museum,https://smb.museum-digital.de/object/20046?navlang=en,"Haarnadel Sammler: Jepsen, A.",18.-19. Jahrhundert,Nigeria,A. Jepsen,Messing; Glas oder Koralle,Messing; Glas oder Koralle,"Objektmaß: 12 x 5 x 0,8 cm; Gewicht: 24,25 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214754&resolution=superImageResolution#524768,https://smb.museum-digital.de/singleimage?resourcenr=23513,23513,https://smb.museum-digital.de/resources/images/201806/200w_29231241638.jpg,smb_20046.jpg,False
smb_19722,19722,Reliefierter Elefantenstoßzahn von einem königlichen Gedenkaltar,III C 7643,Ethnologisches Museum,https://smb.museum-digital.de/object/19722?navlang=en,Reliefierter Elefantenstoßzahn vom Gedenkaltar eines Königs,18.-19. Jahrhundert,Nigeria,,"Elfenbein, reliefiert","Elfenbein, reliefiert","Höhe x Breite x Tiefe: 31 x 138 x 12 cm (liegend, Breite als Kreissehne gemessen); Gewicht: 14,7 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212765&resolution=superImageResolution#2367796,https://smb.museum-digital.de/singleimage?resourcenr=23189,23189,https://smb.museum-digital.de/resources/images/201806/200w_29230825503.jpg,smb_19722.jpg,False
smb_19967,19967,Rasselstab,III C 8217,Ethnologisches Museum,https://smb.museum-digital.de/object/19967?navlang=en,"Rasselstäbe waren Teil der Altarausstattung. Ihr Klang sollte die spirituelle Kraft der Ahnen herbeirufen. Gefertigt wurden sie aus Holz, Elfenbein oder aus Messing. Sammler: Schmidt, Eduard",18.-19. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing,Messing,"Objektmaß: 153,5 x 6 x 5,6 cm; Gewicht: 20,9 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214791&resolution=superImageResolution#2367869,https://smb.museum-digital.de/singleimage?resourcenr=23434,23434,https://smb.museum-digital.de/resources/images/201806/200w_29231150658.jpg,smb_19967.jpg,False
smb_18086,18086,Amtsstab (Staff of office),III C 7669,Ethnologisches Museum,https://smb.museum-digital.de/object/18086?navlang=en,"Abgesandte des Königs oder von Würdenträgern trugen als Zeichen ihrer Autorität solche Messingstäbe. Ihr unterer Teil ist flach wie eine Klinge und mit gepunzten Motiven verziert. Am oberen Teil, dem Griff, befinden sich kleine Köpfe oder Figuren.",18.-19. Jahrhundert,Nigeria,,Messing,Messing,"Höhe x Breite x Tiefe: 74 x 3 x 2,8 cm (gesamt); Länge: 30 cm (Griff); Gewicht: 0,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=200318&resolution=superImageResolution#2367815,https://smb.museum-digital.de/singleimage?resourcenr=21404,21404,https://smb.museum-digital.de/resources/images/201806/200w_29191822955.jpg,smb_18086.jpg,False
smb_226162,226162,Menschliche Skulptur,III C 11775,Ethnologisches Museum,https://smb.museum-digital.de/object/226162?navlang=en,Angaben zur Objektart: Menschliche Skulptur,,Benin,Gaston Thierry (1866-1904),Ton; Feder,Ton; Feder,"Objektmaß: 11,8 x 8 x 11 cm; Gewicht: [ 2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=750525&resolution=superImageResolution#4616218,https://smb.museum-digital.de/singleimage?resourcenr=375704,375704,https://smb.museum-digital.de/resources/images/202009/200w_5f5e8104b3906.jpg,smb_226162.jpg,False
smb_17925,17925,Amtsstab (Staff of office),III C 7670,Ethnologisches Museum,https://smb.museum-digital.de/object/17925?navlang=en,"Abgesandte des Königs oder von Würdenträgern trugen als Zeichen ihrer Autorität solche Messingstäbe. Ihr unterer Teil ist flach wie eine Klinge und mit gepunzten Motiven verziert. Am oberen Teil, dem Griff, befinden sich kleine Köpfe oder Figuren.",18.-19. Jahrhundert,Nigeria,,Messing,Messing,"Länge: 80 cm (gesamt); Länge: 24,5 cm (Griff)",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=200237&resolution=superImageResolution#2367816,https://smb.museum-digital.de/singleimage?resourcenr=21242,21242,https://smb.museum-digital.de/resources/images/201806/200w_29191703069.jpg,smb_17925.jpg,False
smb_18269,18269,Schlüssel (Key),III C 7625,Ethnologisches Museum,https://smb.museum-digital.de/object/18269?navlang=en,Schlüssel für Türen des Königspalasts von Benin,19. Jahrhundert,Nigeria,,"Eisen, Messing","Eisen, Messing",Objektmaß: ca. 81 x 12 x 3 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=200236&resolution=superImageResolution#1333703,https://smb.museum-digital.de/singleimage?resourcenr=21587,21587,https://smb.museum-digital.de/resources/images/201806/200w_29191944697.jpg,smb_18269.jpg,False
smb_21040,21040,Kollier,III C 8552,Ethnologisches Museum,https://smb.museum-digital.de/object/21040?navlang=en,"An schmalem Band hängen 6 Eisenspiralen. Die siebente fehlt Sammler: Kersting, Hermann",,Togo,Hermann Kersting (1863-1937),Eisen,Eisen,"Dicke: Band 20 mm; Umfang: ca. 54 cm Halsband; Objektmaß: ca. 8 x 4,5 cm Anhänger",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=584622&resolution=superImageResolution#3183572,https://smb.museum-digital.de/singleimage?resourcenr=24508,24508,https://smb.museum-digital.de/resources/images/201806/200w_29232727342.jpg,smb_21040.jpg,False
smb_23234,23234,Prunk-Axt,"III C 27495 a,b",Ethnologisches Museum,https://smb.museum-digital.de/object/23234?navlang=en,"Prunk-Axt Angaben zur Herkunft: Rogers, H. E., Sammler Benin (Republik) Dahomey (Königreich)",,Benin,H. E. Rogers,"Holz, Eisen","Holz, Eisen","Höhe x Breite x Tiefe: a) 54 x 24 x 4 cm; Höhe x Breite x Tiefe: b) 53,5 x 23,5 x 3,5 cm; Gewicht: a) 0,4 kg; Gewicht: b) 0,4 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=825117&resolution=superImageResolution#780238,https://smb.museum-digital.de/singleimage?resourcenr=26726,26726,https://smb.museum-digital.de/resources/images/201806/200w_30000023069.jpg,smb_23234.jpg,False
smb_18141,18141,Amtsstab (Staff of office),III C 8072 b,Ethnologisches Museum,https://smb.museum-digital.de/object/18141?navlang=en,"Abgesandte des Königs oder von Würdenträgern trugen als Zeichen ihrer Autorität solche Messingstäbe. Ihr unterer Teil ist flach wie eine Klinge und mit gepunzten Motiven verziert. Am oberen Teil, dem Griff, befinden sich kleine Köpfe oder Figuren.",18.-19. Jahrhundert,Nigeria,,Messing,Messing,"Höhe x Breite x Tiefe: ca. 93 x 3,5 x 3,5 cm; Gewicht: ca. 0,4 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=200238&resolution=superImageResolution#2367834,https://smb.museum-digital.de/singleimage?resourcenr=21459,21459,https://smb.museum-digital.de/resources/images/201806/200w_29191846277.jpg,smb_18141.jpg,False
smb_20323,20323,Osun-Stab,III C 8505,Ethnologisches Museum,https://smb.museum-digital.de/object/20323?navlang=en,"Stäbe auf den Osun-Altären verbildlichen nicht nur die Macht der Pflanzen des Waldes, ihr Material, Eisen, enthält diese Macht selbst. Sie wurden von rituellen Spezialisten im Orakel, für Heilungen und vor allem als Mittel gegen Hexerei, eine allumfassende Bedrohung, eingesetzt. Vögel, Schlangen, Chamäleons und mit gefährlichen Substanzen angefüllte Tierhörner veranschaulichen die okkulten Kräfte. Sammler: Bey, Heinrich",18.-19. Jahrhundert,Nigeria,Heinrich Bey,Eisen; Messing,Eisen; Messing,"Objektmaß: 160 x 38 x 21 cm; Gewicht: 41,2 kg; Höhe: 176 cm (H: inkl. Ständerung)",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214783&resolution=superImageResolution#2368023,https://smb.museum-digital.de/singleimage?resourcenr=23790,23790,https://smb.museum-digital.de/resources/images/201806/200w_29231550642.jpg,smb_20323.jpg,False
smb_16493,16493,Kopfgestell eines Pferdegeschirrs,III C 12016,Ethnologisches Museum,https://smb.museum-digital.de/object/16493?navlang=en,"Kopfgestell eines Pferdegeschirrs Sammler: Thierry, Gaston",,Benin,Gaston Thierry (1866-1904),"Leder, Eisen","Leder, Eisen",Objektmaß: 44 x 28 x 15 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1490038&resolution=superImageResolution#2883412,https://smb.museum-digital.de/singleimage?resourcenr=19276,19276,https://smb.museum-digital.de/resources/images/201806/200w_29185651209.jpg,smb_16493.jpg,False
smb_23424,23424,Prunk-Axt,III C 13405,Ethnologisches Museum,https://smb.museum-digital.de/object/23424?navlang=en,"Prunk-Axt Sammler: Rigler, Friedrich",,Benin,Friedrich Rigler,"Holz, Eisen","Holz, Eisen","Höhe x Breite x Tiefe: 51 x 19 x 4,5 cm; Gewicht: 0,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=825115&resolution=superImageResolution#780163,https://smb.museum-digital.de/singleimage?resourcenr=26956,26956,https://smb.museum-digital.de/resources/images/201806/200w_30000233028.jpg,smb_23424.jpg,False
smb_19559,19559,Amtsstab,III C 8531,Ethnologisches Museum,https://smb.museum-digital.de/object/19559?navlang=en,"Abgesandte des Königs oder von Würdenträgern trugen als Zeichen ihrer Autorität solche Messingstäbe. Ihr unterer Teil ist flach wie eine Klinge und mit gepunzten Motiven verziert. Am oberen Teil, dem Griff, befinden sich kleine Köpfe oder Figuren. Sammler: Bey, Heinrich",18.-19. Jahrhundert,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite x Tiefe: 93,5 x 3,3 x 3 cm; Gewicht: 0,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212263&resolution=superImageResolution#2368057,https://smb.museum-digital.de/singleimage?resourcenr=23026,23026,https://smb.museum-digital.de/resources/images/201806/200w_29230638316.jpg,smb_19559.jpg,False
smb_19924,19924,Reliefierter Elefantenstoßzahn von einem königlichen Gedenkaltar,III C 7642,Ethnologisches Museum,https://smb.museum-digital.de/object/19924?navlang=en,Reliefierter Elefantenstoßzahn vom Gedenkaltar eines Königs,18.-19. Jahrhundert,Nigeria,,"Elfenbein, reliefiert","Elfenbein, reliefiert","Höhe x Breite x Tiefe: 188 x 34 x 13 cm (liegend, Breite als Kreissehne gemessen); Gewicht: 32,8 kg; Länge: 205 cm; Umfang: 42 cm; Sehnenlänge: 199,00 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210666&resolution=superImageResolution#2367795,https://smb.museum-digital.de/singleimage?resourcenr=23391,23391,https://smb.museum-digital.de/resources/images/201806/200w_29231015871.jpg,smb_19924.jpg,False
smb_20051,20051,Osun-Stab,III C 8509,Ethnologisches Museum,https://smb.museum-digital.de/object/20051?navlang=en,"Stäbe auf den Osun-Altären verbildlichen nicht nur die Macht der Pflanzen des Waldes, ihr Material, Eisen, enthält diese Macht selbst. Sie wurden von rituellen Spezialisten im Orakel, für Heilungen und vor allem als Mittel gegen Hexerei, eine allumfassende Bedrohung, eingesetzt. Vögel, Schlangen, Chamäleons und mit gefährlichen Substanzen angefüllte Tierhörner veranschaulichen die okkulten Kräfte. Sammler: Bey, Heinrich",18.-19. Jahrhundert,Nigeria,Heinrich Bey,Eisen; Messing,Eisen; Messing,Objektmaß: 170 x 20 x 23 cm; Gewicht: 13 kg; Höhe: ca. 189 cm (inkl. Ständerung),CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214785&resolution=superImageResolution#2368026,https://smb.museum-digital.de/singleimage?resourcenr=23518,23518,https://smb.museum-digital.de/resources/images/201806/200w_29231245013.jpg,smb_20051.jpg,False
smb_19766,19766,Reliefplatte,VII A 2913,Ethnologisches Museum,https://smb.museum-digital.de/object/19766?navlang=en,Bronzeplatte mit Darstellung einer Schlange. Teile des Randes und Kopf der Schlange fehlen.,,Nigeria,,Bronze,Bronze,"Objektmaß: H: 39,4 cm B: 18 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212751&resolution=superImageResolution#2368076,https://smb.museum-digital.de/singleimage?resourcenr=23233,23233,https://smb.museum-digital.de/resources/images/201806/200w_29230848016.jpg,smb_19766.jpg,False
smb_19971,19971,Osun-Stab (Plastik),III C 14498,Ethnologisches Museum,https://smb.museum-digital.de/object/19971?navlang=en,"""Bruchstück (obere Hälfte) eines Bronzestabes mit 2 übereinanderstehenden Figuren."" Sehr schwerer Stab, mit männlichen Figuren Darstellungen: Antilopen, Chamäleons, Schlangen, ein Vogel. Sammler: Himburg, W.H.",18.-19. Jahrhundert,Nigeria,W. H. Himburg,Bronze,Bronze,"Objektmaß: H: 70 cm, G.: kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214792&resolution=superImageResolution#2465580,https://smb.museum-digital.de/singleimage?resourcenr=23438,23438,https://smb.museum-digital.de/resources/images/201806/200w_29231154387.jpg,smb_19971.jpg,False
smb_15956,15956,Jagdtrophäe,III C 12056,Ethnologisches Museum,https://smb.museum-digital.de/object/15956?navlang=en,"Jagdtrophäe Sammler: Thierry, Gaston",,Benin,Gaston Thierry (1866-1904),Leder (Warzenschweinschwänze),Leder (Warzenschweinschwänze),Objektmaß: 40 x 10 x 9 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1412067&resolution=superImageResolution#2624885,https://smb.museum-digital.de/singleimage?resourcenr=18736,18736,https://smb.museum-digital.de/resources/images/201806/200w_29185001860.jpg,smb_15956.jpg,False
smb_17031,17031,Kriegshorn,III C 11616,Ethnologisches Museum,https://smb.museum-digital.de/object/17031?navlang=en,"Kriegshorn Angaben zur Herkunft: Wilhelm Preil (22.3.1872 - 7.7.1906), Sammler Togo (Land) Republik Benin (Land) Tamberma (Ethnie)",,Togo,Wilhelm Preil (1872-1906),"Holz, Fell, Leder, Metall","Holz, Fell, Leder, Metall","Höhe x Breite x Tiefe: 86 x 8 x 4,5 cm; Gewicht: 0,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1649336&resolution=superImageResolution#3594668,https://smb.museum-digital.de/singleimage?resourcenr=19814,19814,https://smb.museum-digital.de/resources/images/201806/200w_29190340255.jpg,smb_17031.jpg,False
smb_16437,16437,Floßzither,III C 5046,Ethnologisches Museum,https://smb.museum-digital.de/object/16437?navlang=en,"Floßzither Angaben zur Herkunft: Erich Kling (26.6.1854 - 15.11.1892), Sammler 19. Jh. historische Bezeichnung: Dahomey (Königreich) heutige Bezeichnung: Benin (Republik) heutige Bezeichnung: Togo (Land)",19. Jahrhundert,Benin,Erich Kling (1854-1892),Rindenfaser,Rindenfaser,"Objektmaß: 52,5 x 21 x 4 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1510383&resolution=superImageResolution#3602042,https://smb.museum-digital.de/singleimage?resourcenr=19220,19220,https://smb.museum-digital.de/resources/images/201806/200w_29185616056.jpg,smb_16437.jpg,False
smb_204765,204765,"Somba IX, Dahomey du Nord",VII OA 0901.1254,Ethnologisches Museum,https://smb.museum-digital.de/object/204765?navlang=en,Angaben zur Objektart: Tonband,28.01.1973,Benin,,,,Geschwindigkeit (Band): 19 cm/s; Spieldauer: 0:20:25 std/min/sek; Durchmesser: 15 cm Plastikspule; Spieldauer: Digitalisat 0:21:28 std/min/sek,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2306036&resolution=superImageResolution#5322270,https://smb.museum-digital.de/singleimage?resourcenr=354306,354306,https://smb.museum-digital.de/resources/images/202009/200w_5f5ddad463502.jpg,smb_204765.jpg,False
smb_20284,20284,Haarnadel,III C 9957,Ethnologisches Museum,https://smb.museum-digital.de/object/20284?navlang=en,"Haarnadel Sammler: Webster, William Downing",19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),"Messing; Glas (?), Kittmasse","Messing; Glas (?), Kittmasse","Objektmaß: 14,2 x 9,5 x 0,8 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214747&resolution=superImageResolution#524754,https://smb.museum-digital.de/singleimage?resourcenr=23751,23751,https://smb.museum-digital.de/resources/images/201806/200w_29231525106.jpg,smb_20284.jpg,False
smb_19545,19545,Zwei Schlangen,III C 8477,Ethnologisches Museum,https://smb.museum-digital.de/object/19545?navlang=en,"Zwei Schlangen Sammler: Bey, Heinrich",1501-1550,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 47 x 30 cm; Gewicht: 4,8 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212104&resolution=superImageResolution#6689,https://smb.museum-digital.de/singleimage?resourcenr=23012,23012,https://smb.museum-digital.de/resources/images/201806/200w_29230629340.jpg,smb_19545.jpg,False
smb_19778,19778,Beschnitzter Elefantenstoßzahn von einem königlichen Gedenkaltar,III C 7647,Ethnologisches Museum,https://smb.museum-digital.de/object/19778?navlang=en,Beschnitzter Elefantenzahn mit Königsmarken,18.-19. Jahrhundert,Nigeria,,"Elfenbein, beschnitzt","Elfenbein, beschnitzt","Höhe x Breite x Tiefe: 7 x 106 x 15 cm (liegend, Breite als Kreissehne gemessen); Gewicht: 4,6 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212770&resolution=superImageResolution#2367799,https://smb.museum-digital.de/singleimage?resourcenr=23245,23245,https://smb.museum-digital.de/resources/images/201806/200w_29230855193.jpg,smb_19778.jpg,False
smb_17087,17087,Flöten,III C 11619,Ethnologisches Museum,https://smb.museum-digital.de/object/17087?navlang=en,"Flöten Sammler: Preil, Wilhelm",,Togo,Wilhelm Preil (1872-1906),"Holz, Leder, Pflanzenmaterial","Holz, Leder, Pflanzenmaterial","Höhe x Breite x Tiefe: 24 x 11 x 2,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1649337&resolution=superImageResolution#3601873,https://smb.museum-digital.de/singleimage?resourcenr=19870,19870,https://smb.museum-digital.de/resources/images/201806/200w_29190410283.jpg,smb_17087.jpg,False
smb_15191,15191,Darstellung von Blitzen für königliches Gottesurteil,III C 1569 a-c,Ethnologisches Museum,https://smb.museum-digital.de/object/15191?navlang=en,"Darstellung von Blitzen für königliches Gottesurteil Historische Bezeichnung des Herstellungsortes: Dahomey Sammler: Bey, Heinrich",19. Jahrhundert,Benin,Heinrich Bey,Eisen,Eisen,"Objektmaß: a) 47,7 x 2 x 1,7 cm; Objektmaß: b) 48,3 x 1,8 x 0,4 cm; Objektmaß: c) 47 x 1,8 x 1,2 cm",CC BY-NC-SA,https://id.smb.museum/digital-asset/1735844,https://smb.museum-digital.de/singleimage?resourcenr=587339,587339,https://smb.museum-digital.de/resources/images/202304/200w_644163d276025.jpg,smb_15191.jpg,False
